34	Investment	T-model	115	In finance, the T-model is a formula that states the returns earned by holders of a company's stock in terms of accounting variables obtainable from its financial statements. The T-model connects fundamentals with investment return, allowing an analyst to make projections of financial performance and turn those projections into a required return that can be used in investment selection. Mathematically the model is as follows:where  = total return from the stock over a period ; = the growth rate of the company's book value during the period; = the ratio of price / book value at the beginning of the period. = the company's return on equity, i.e. earnings during the period / book value;
35	Investment	Style investing	53	Style investing is an investment approach in which rotation among different "styles" is supposed to be important for successful investing. As opposed to investing in individual securities, style investors can decide to make portfolio allocation decisions by placing their money in broad categories of assets, such as "large-cap", "growth", "international", or "emerging markets".
36	Investment	Stranger-originated life insurance	190	Stranger-originated life insurance ("STOLI") generally means any act, practice, or arrangement, at or prior to policy issuance, to initiate or facilitate the issuance of a life insurance policy for the intended benefit of a person who, at the time of policy origination, does not have an insurable interest in the life of the insured under the laws of the applicable state. This includes the purchase of life insurance with resources or guarantees from or through a person that, at the time of policy initiation, could not lawfully initiate the policy; an arrangement or other agreement to transfer ownership of the policy or the policy benefits to another person; or a trust or similar arrangement that is used directly or indirectly for the purpose of purchasing one or more policies for the intended benefit of another person in a manner that violates the insurable interest laws of the state. The main characteristic of a STOLI transaction is that the insurance is purchased solely as an investment vehicle, rather than for the benefit of the policy owner's beneficiaries. STOLI arrangements are typically promoted to consumers between the age of 65 and 85.
37	Investment	Stockbroker	150	A stockbroker, share holder registered representative, trading representative, or more broadly, an investment broker, investment adviser, financial adviser, wealth manager, or investment professional is a regulated broker, broker-dealer, or registered investment adviser who may provide financial advisory and investment management services and execute transactions such as the purchase or sale of stocks and other investments to financial market participants in return for a commission, markup, or fee, which could be based on a flat rate, percentage of assets, or hourly rate. Examples of professional designations held by individuals in this field, which affects the types of investments they are permitted to sell and the services they provide include chartered financial consultants, certified financial planners or chartered financial analysts, chartered strategic wealth professionals, chartered financial planners, and Master of Business Administration. The Financial Industry Regulatory Authority provides an online tool designed to help understand professional designations in the United States.
38	Investment	Statistical arbitrage	40	In finance, statistical arbitrage is a class of short-term financial trading strategies that employ mean reversion models involving broadly diversified portfolios of securities held for short periods of time. These strategies are supported by substantial mathematical, computational, and trading platforms.
39	Investment	Stabilization clause	12	A stabilization clause is a risk management device used in investment contracts.
40	Investment	Split share corporation	162	A split share corporation is a corporation that exists for a defined period of time to transform the risk and investment return of a basket of shares of conventional dividend-paying corporations into the risk and return of the two or more classes of publicly traded shares in the split share corporation. Most commonly a split share corporation issues equal numbers of shares from a class of preferred shares and a class of capital or class A shares. The proceeds of the share offering are invested in conventional dividend-paying shares according to the regulations of the split share corporation. The preferred shares typically offer relatively high and secure dividend yield at a fixed coupon rate but with no expectation of capital gain by the time that the split share corporation is wound up. The capital shares often pay a dividend like the preferred shares; in addition, the capital shares offer participation in the leveraged capital gains of the underlying basket of conventional shares.
41	Investment	Split capital investment trust	57	A split capital investment trust (split) is a type of investment trust which issues different classes of share to give the investor a choice of shares to match their needs. Most splits have a limited life determined at launch known as the wind-up date. Typically the life of a split capital trust is five to ten years.
42	Investment	Special settlement	46	Special settlements in the securities markets exist for OTC trades. It allows a settlement day to be chosen at the time of trading which is outside of the market norms. This is often used to allow financing of short term positions outside of the traders ability.
43	Investment	Smart beta	30	Smart beta investment portfolios offer the benefits of passive strategies combined with some of the advantages of active ones, placing it at the intersection of efficient-market hypothesis and factor investing.
44	Investment	Skewness risk	56	Skewness risk in financial modeling is the risk that results when observations are not spread symmetrically around an average value, but instead have a skewed distribution. As a result, the mean and the median can be different. Skewness risk can arise in any quantitative model that assumes a symmetric distribution but is applied to skewed data.
45	Investment	Single deposit	41	Single deposit is one-time lump sum investment. The Investment is made at the start of the period; grows over the period and matures at the end of the period. Examples of a single deposit are certificates of deposit or Fixed Deposits.
46	Investment	Simple Dietz method	34	The simple Dietz method is a means of measuring historical investment portfolio performance, compensating for external flows into/out of the portfolio during the period. The formula for the simple Dietz return is as follows:
47	Investment	Simple agreement for future equity (SAFE)	76	A SAFE  is an agreement between an investor and a company that provides rights to the investor for future equity in the company similar to a warrant, except without determining a specific price per share at the time of the initial investment. The SAFE investor receives the futures shares when a priced round of investment or liquidation event occurs. SAFEs are intended to provide a simpler mechanism for startups to seek initial funding than convertible notes.
48	Investment	Shipping investments	38	Shipping investments are a form of alternative investment into an asset related to worldwide shipping. This could be into ships themselves, or a related asset such as containers, with the expectation of capital appreciation, dividends, and/or interest earnings.
49	Investment	Share Incentive Plan	109	The Share Incentive Plan was first introduced in the UK in 2000. SIP's are an HMRC approved, tax efficient all employee plan, which provides companies with the flexibility to tailor the plan to meet their business needs. SIPs are becoming increasingly popular with companies that want to engage their workforce and recruit and retain key employees. From 6 April 2014, HMRC approval will no longer be required for a SIP to obtain tax benefits, instead an employer is required to self-certify that the SIP meets the requirements of the relevant legislation. Accordingly, from 6 April 2014, a SIP should no longer be referred to as an HMRC approved plan.
50	Investment	Self-invested personal pension	40	A self-invested personal pension (SIPP) is the name given to the type of UK government-approved personal pension scheme, which allows individuals to make their own investment decisions from the full range of investments approved by HM Revenue and Customs (HMRC).
51	Investment	Security market line	65	Security market line (SML) is the representation of the capital asset pricing model. It displays the expected rate of return of an individual security as a function of systematic, non-diversifiable risk. The risk of an individual risky security reflects the volatility of the return from security rather than the return of the market portfolio. The risk in these individual risky securities reflects the systematic risk.
52	Investment	Security characteristic line	75	Security characteristic line (SCL) is a regression line, plotting performance of a particular security or portfolio against that of the market portfolio at every point in time. The SCL is plotted on a graph where the Y-axis is the excess return on a security over the risk-free return and the X-axis is the excess return of the market in general. The slope of the SCL is the security's beta, and the intercept is its alpha.
53	Investment	Investment Securities	34	Investment Securities are securities that have been purchased as an investment. This is in contrast to securities that are purchased by a broker-dealer or other financial intermediary for resale or short term speculation.
54	Investment	Search fund	32	A search fund is an investment vehicle through which an entrepreneur raises funds from investors in order to acquire a company in which they wish to take an active, day-to-day leadership role.
55	Investment	Saving for Education, Entrepreneurship, and Downpayment	71	Saving for Education, Entrepreneurship, and Downpayment (SEED)  Policy and Practice Initiative is a long-term savings and investment account policy and practice endeavor that develops, tests and impels matched savings accounts and financial education for children and youth. The SEED accounts are installed at birth with an initial deposit of $1,000, and accumulates over the span of a lifetime. All the money will be invested in children’s savings accounts for future purposes.
56	Investment	Royalty fund	74	A royalty fund is a category of private equity fund that specializes in purchasing consistent revenue streams deriving from the payment of royalties. One growing subset of this category is the healthcare royalty fund, in which a private equity fund manager purchases a royalty stream paid by a pharmaceutical company to a patent holder. The patent holder can be another company, an individual inventor, or some sort of institution, such as a research university.
57	Investment	Rolling (finance)	32	Rolling a contract is an investment concept meaning trading out of a standard contract and then buying the contract with next longest maturity, so as to maintain a position with constant maturity.
58	Investment	Risk–return spectrum	35	The risk–return spectrum is the relationship between the amount of return gained on an investment and the amount of risk undertaken in that investment. The more return sought, the more risk that must be undertaken.
59	Investment	Risk parity	62	Risk parity is an approach to investment portfolio management which focuses on allocation of risk, usually defined as volatility, rather than allocation of capital. The risk parity approach asserts that when asset allocations are adjusted to the same risk level, the risk parity portfolio can achieve a higher Sharpe ratio and can be more resistant to market downturns than the traditional portfolio.
60	Investment	Rights of accumulation	36	The Right of Accumulation is an investment term for mutual fund transactions, that allows an investor to get lower sales charges on multiple transactions, instead of requiring a single transaction to be over a given amount.
61	Investment	Revolving Loan Fund	117	A Revolving Loan Fund (RLF) is a source of money from which loans are made for multiple small business development projects. Revolving loan funds share many characteristics with microcredit, micro-enterprise, and village banking, namely providing loans to persons or groups of people that do not qualify for traditional financial services or are otherwise viewed as being high risk. Borrowers tend to be small producers of goods and services: typically, they are artisans, farmers, and women with no credit history or access to other types of loans from financial institutions. Organizations that offer revolving loan fund lending aim to help new project or business owners become financially independent and eventually to become eligible for loans from commercial banks.
62	Investment	Reverse convertible securities	117	A reverse convertible security or convertible security is a short-term note linked to an underlying stock. The security offers a steady stream of income due to the payment of a high coupon rate. In addition, at maturity the owner will receive either 100% of the par value or, if the stock value falls, a predetermined number of shares of the underlying stock. In the context of structured product, a reverse convertible can be linked to an equity index or a basket of indices. In such case, the capital repayment at maturity is cash settled, either 100% of principal, or less if the underlying index falls conditional on barrier is hit in the case of barrier reverse convertibles.
63	Investment	Return on investment	62	Return on investment (ROI) is a ratio between net profit and cost of investment. A high ROI means the investment's gains compare favorably to its cost. As a performance measure, ROI is used to evaluate the efficiency of an investment or to compare the efficiencies of several different investments. In economic terms, it is one way of relating profits to capital invested.
64	Investment	Retirement spend-down	59	At retirement, individuals stop working and no longer get employment earnings, and enter a phase of their lives, where they rely on the assets they have accumulated, to supply money for their spending needs for the rest of their lives. Retirement spend-down, or withdrawal rate, is the strategy a retiree follows to spend, decumulate or withdraw assets during retirement.
65	Investment	Resampled efficient frontier	261	In investment portfolio construction, an investor or analyst is faced with determining which asset classes, such as domestic fixed income, domestic equity, foreign fixed income, and foreign equity, to invest in and what proportion of the total portfolio should be of each asset class. Harry Markowitz (1959) first described a method for constructing a portfolio with optimal risk/return characteristics. His portfolio optimization method finds the minimum risk portfolio with a given expected return. Because the Markowitz or Mean-Variance Efficient Portfolio is calculated from the sample mean and covariance, which are likely different from the population mean and covariance, the resulting investment portfolio may allocate too much weight to assets with better estimated than true risk/return characteristics. To account for the uncertainty of the sample estimates, a financial analyst can create many alternative efficient frontiers based on resampled versions of the data. Each resampled dataset will result in a different set of Markowitz efficient portfolios. These efficient frontiers of portfolios can then be averaged to create a resampled efficient frontier. The appropriate compromise between the investor's Risk aversion and desired return will then guide the financial analyst to choose a portfolio from the set of resampled efficient frontier portfolios. Since such a portfolio is different from the Markowitz efficient portfolio it will have suboptimal risk/return characteristics with respect to the sample mean and covariance, but optimal characteristics when averaged over the many possible values of the unknown true mean and covariance. Resampled Efficiency is covered by U. S. patent #6,003,018, patent pending worldwide. New Frontier Advisors, LLC, has exclusive worldwide licensing rights.
66	Investment	Relative return	21	Relative return is a measure of the return of an investment portfolio relative to a theoretical passive reference portfolio or benchmark.
67	Investment	Rebalancing investments	85	The rebalancing of investments is the action / trading strategy of bringing a portfolio that has deviated away from one's target asset allocation back into line. This can be implemented by transferring assets, that is, selling investments of an asset class that is overweight and using the money to buy investments in a class that is underweight, but it also applies to adding or removing money from a portfolio, that is, putting new money into an underweight class, or making withdrawals from an overweight class.
68	Investment	Real assets	48	Real Assets is an investment asset class that covers investments in physical assets such as real estate, energy, and infrastructure. Real assets have an inherent physical worth. Real assets differ from financial assets in that financial assets get their value from a contractual right and are typically intangible.
69	Investment	Rate of return on a portfolio	38	The rate of return on a portfolio is the ratio of the net gain or loss which a portfolio generates, relative to the size of the portfolio. It is measured over a period of time, commonly a year.
70	Investment	Rate of return	59	In finance, return is a profit on an investment. It comprises any change in value of the investment, and/or cash flows which the investor receives from the investment, such as interest payments or dividends. It may be measured either in absolute terms or as a percentage of the amount invested. The latter is also called the holding period return.
71	Investment	Range accrual	81	In finance, a range accrual is a type of derivative product very popular among structured note investors. It is estimated that more than US$160 billion of Range Accrual indexed on interest rates only have been sold to investors between 2004 and 2007. It is one of the most popular non-vanilla financial derivatives. In essence the investor in a range accrual is "betting" that the reference "index" - usually interest rates or currency exchange rates - will stay within a predefined range.
72	Investment	Quantitative value investing	58	Quantitative value investing, also known as systematic value investing, is a form of value investing that analyzes fundamental data such as financial statement line items, economic data, and unstructured data in a rigorous and systematic manner. Practitioners often employ quantitative applications such as statistical / empirical finance or mathematical finance, behavioral finance, natural language processing, and machine learning.
73	Investment	Quantitative fund	21	A quantitative fund is an investment fund in which investment decisions are determined by numerical methods rather than by human judgment.
74	Investment	Quality investing	44	Quality investing is an investment strategy based on a set of clearly defined fundamental criteria that seeks to identify companies with outstanding quality characteristics. The quality assessment is made based on soft and hard criteria. Quality investing supports best overall rather than best-in-class approach.
75	Investment	Qirad	64	The qirad was one of the basic financial instruments of the medieval Islamic world. It was an arrangement between one or more investors and an agent where the investors entrusted capital to an agent who then traded with it in hopes of making profit. Both parties then received a previously settled portion of the profit, though the agent was not liable for any losses.
76	Investment	Pyramid trading	53	Pyramid trading, also known as pyramiding, is a trading strategy which consists of adding to an existing trade or position as the price moves in the expected direction. Doing so reduces the risk levels of an investment, with traders using small increments to increase their holdings rather than betting big from the start.
77	Investment	Psychology of previous investment	52	The "psychology of previous investment" was coined by James Howard Kunstler to describe the sunk costs of the modern urban/suburban lifestyle. It is the reluctance to abandon technologies and standards of urban infrastructure into which humans have already made substantial investments, and is seen as a major contributor to modern energy crises.
78	Investment	Property investment calculator	64	Property investment calculator is a term used to define an application that provides fundamental financial analysis underpinning the purchase, ownership, management, rental and/or sale of real estate for profit. Property Investment Calculators are typically driven by mathematical finance models and converted into source code. Key concepts that drive property investment calculators include returns, cash flow, affordability of financing, investment strategy, equity and risk management.
79	Investment	Private sector involvement	49	In the context of sovereign debt crisis, private sector involvement (PSI) refers, broadly speaking, to the contributions or efforts of private sector creditors to the crisis resolution process, and, specifically, means that the private sector shares some of the costs of a financial crisis by incurring itself financial losses.
80	Investment	Private placement	42	Private placement is a funding round of securities which are sold not through a public offering, but rather through a private offering, mostly to a small number of chosen investors. Generally, these investors include friends and family, accredited investors, and institutional investors.
81	Investment	Private equity fund	76	A private equity fund is a collective investment scheme used for making investments in various equity securities according to one of the investment strategies associated with private equity.Private equity funds are typically limited partnerships with a fixed term of 10 years. At inception, institutional investors make an unfunded commitment to the limited partnership, which is then drawn over the term of the fund. From the investors' point of view, funds can be traditional or asymmetric.
82	Investment	Private equity	23	Private equity (PE) typically refers to investment funds, generally organized as limited partnerships, that buy and restructure companies that are not publicly traded.
83	Investment	Principled reasoning	16	Principled reasoning is an alternative to modern portfolio theory based on a different conception of risk.
84	Investment	Principal protected note	25	A Principal protected note (PPN) is an investment contract with a guaranteed rate of return of at least the amount invested, and a possible gain.
85	Investment	Price return	62	The price return is the rate of return on an investment portfolio, where the return measure takes into account only the capital appreciation of the portfolio, while the income generated by the assets in the portfolio, in the form of interest and dividends, is ignored. This contrasts with the total return, which does take into account the income generated in the portfolio.
86	Investment	Power reverse dual-currency note	156	A dual-currency note (DC) pays coupons in the investor's domestic currency with the notional in the issuer's domestic currency. A reverse dual-currency note (RDC) is a note which pays a foreign interest rate in the investor's domestic currency. A power reverse dual-currency note (PRDC) is a structured product where an investor is seeking a better return and a borrower a lower rate by taking advantage of the interest rate differential between two economies. The power component of the name denotes higher initial coupons and the fact that coupons rise as the foreign exchange rate depreciates. The power feature comes with a higher risk for the investor, which characterizes the product as leveraged carry trade. Cash flows may have a digital cap feature where the rate gets locked once it reaches a certain threshold. Other add-on features include barriers such as knockouts and cancel provision for the issuer. PRDCs are part of the wider Structured Notes Market.
87	Investment	Potential future exposure	22	Potential Future Exposure (PFE) is the maximum expected credit exposure over a specified period of time calculated at some level of confidence.
88	Investment	Post-modern portfolio theory	33	Post-modern portfolio theory is an extension of the traditional modern portfolio theory. Both theories propose how rational investors should use diversification to optimize their portfolios, and how a risky asset should be priced.
89	Investment	Portfolio investment	31	Portfolio investments are investments in the form of a group (portfolio) of assets, including transactions in equity, securities, such as common stock, and debt securities, such as banknotes, bonds, and debentures.
90	Investment	Portfolio insurance	73	Portfolio insurance is a hedging strategy developed to limit the losses an investor might face from a declining index of stocks without having to sell the stocks themselves. The technique was pioneered by Hayne Leland and Mark Rubinstein in 1976. Since its inception, the portfolio insurance strategy has been dubiously marketed as a product. However, this is a misnomer as it is not a policy and there is no insurer of last resort.
91	Investment	Portfolio company	39	A portfolio company is a company or entity in which a venture capital firm, a buyout firm, or a holding company invests. All companies currently backed by a private equity firm can be spoken of as the firm’s portfolio.
92	Investment	Portfolio (finance)	20	In finance, a portfolio is a collection of investments held by an investment company, hedge fund, financial institution or individual.
93	Investment	Portable alpha	69	Portable alpha is a strategy in which portfolio managers separate alpha from beta by investing in securities that are not in the market index from which their beta is derived. Alpha is the return achieved over and above the market return (beta) without taking on more risk. In simple terms, portable alpha is a strategy that involves investing in areas that have little to no correlation with the market.
94	Investment	Philatelic investment	42	Philatelic investment is investment in collectible postage stamps for the purpose of realizing a profit. Philatelic investment was popular during the 1970s but then fell out of favour following a speculative bubble and prices of rare stamps took many years to recover.
95	Investment	Personal pension scheme	40	A personal pension scheme (PPS), sometimes called a personal pension plan (PPP), is a UK tax-privileged individual investment vehicle, with the primary purpose of building a capital sum to provide retirement benefits, although it will usually also provide death benefits.
96	Investment	Personal equity plan	79	A personal equity plan (PEP) was a form of tax-privileged investment account in the United Kingdom, introduced by Nigel Lawson in the 1986 budget to encourage equity ownership among the wider population. PEPs were allowed to contain collective investments such as unit trusts. The single company PEP, which was allowed to contain shares of a single company, was introduced in 1992. PEPs were superseded by individual savings accounts in 1999, and remaining accounts were converted to ISAs in 2008.
97	Investment	Periodic deposit	42	Periodic deposit is the investment made in form of equal deposits over a time period regularly. Each deposit recurs after a time interval. Such an investment is made to achieve a pre-planned financial objective and/or when the capital to invest is less.
98	Investment	Pensions crisis	112	The pensions crisis or pensions timebomb is the predicted difficulty in paying for corporate or government employment retirement pensions in various countries, due to a difference between pension obligations and the resources set aside to fund them. The basic difficulty of the pension problem is that institutions must be sustained over far longer than the political planning horizon. Shifting demographics are causing a lower ratio of workers per retiree; contributing factors include retirees living longer, and lower birth rates. An international comparison of pension institution by countries is important to solve the pension crisis problem. There is significant debate regarding the magnitude and importance of the problem, as well as the solutions.
99	Investment	Payback period	111	Payback period in capital budgeting refers to the time required to recoup the funds expended in an investment, or to reach the break-even point. For example, a $1000 investment made at the start of year 1 which returned $500 at the end of year 1 and year 2 respectively would have a two-year payback period. Payback period is usually expressed in years. Starting from investment year by calculating Net Cash Flow for each year: Net Cash Flow Year 1 = Cash Inflow Year 1 - Cash Outflow Year 1. Then Cumulative Cash Flow = Accumulate by year until Cumulative Cash Flow is a positive number: that year is the payback year.
100	Investment	Pay-for-performance (Investment)	77	A pay-for-performance fee structure, in relation to the investment industry, describes a fee that is paid to a financial advisor or investment manager when their performance returns exceed those of their designated benchmark. The performance fee is generally calculated as a percentage of the investment outperformance gained. The rationale for a pay-for-performance fee is that it provides a low-cost base solution for investors and aligns their interests with investment managers who only get compensated for outstanding performance.
101	Investment	Passive investor	95	A passive investor is one who does not participate in the day-to-day decisions of running a company. In partnerships, such investors may be deemed limited partners rather than general partners. According to Steve Penman, "The passive investor assumes the market is efficient and that stocks are correctly priced to reflect the risk involved in buying the stock." A passive investor relies on the controlling stakeholders and the management to conduct the business of the corporation in such a way as both to maximize its value and to share the upside potential with the passive investor.
102	Investment	Partners Capital	44	Partners Capital Investment Group, LLC is an Outsourced Investment Office (OCIO) that serves endowments, foundations, pensions, investment professionals, and high-net-worth families in Europe, North America and Asia. As of September 2019, the 175-person firm had in excess of $30 billion in assets under management.
103	Investment	Participatory note	48	A participatory note, commonly known as a P-note or PN, is an instrument issued by a registered foreign institutional investor (FII) to an overseas investor who wishes to invest in Indian stock markets without registering themselves with the market regulator, the Securities and Exchange Board of India (SEBI).
