Legal	127	Misconduct	65	 (Learn how and when to remove these template messages)  This article needs attention from an expert on the subject. Find sources: "Misconduct" – news · newspapers · books · scholar · JSTOR (December 2014) (Learn how and when to remove this template message)      (Learn how and when to remove this template message)      In law, misconduct is wrongful, improper, or unlawful conduct motivated by premeditated or intentional purpose or by obstinate indifference to the consequences of one's acts. In connection with school discipline, "misconduct" is generally understood to be student behavior that is unacceptable to school officials but does not violate criminal statutes, including absenteeism, tardiness, bullying, and inappropriate language. Misconduct refers to an action, rather than neglecting to take action, or inaction which could be referred to as poor performance. Find sources: "Misconduct" – news · newspapers · books · scholar · JSTOR (March 2019) (Learn how and when to remove this template message)      The following may be classified as gross misconduct:    Being drunk or under the influence of any drug while on duty   Bribery   Conviction of a felony (in some jurisdictions)   Falsification of accounts   Falsifying time records   Financial misconduct   Fighting   Gross insubordination/disobedience/misappropriation   Illegal drug or alcohol use at work   Illicit use[clarification needed]   Negligence   Sexual harassment in the workplace   Stealing   Subjecting people to discrimination  ## Financial  The failure to understand and manage ethical risks played a significant role in the financial crisis. The difference between bad business decisions and business misconduct can be hard to determine, and there is a thin line between the ethics of using only financial incentives to gauge performance and the use of holistic measures that include ethics, transparency and responsibility of stakeholders. The Dodd-Frank Wall Street Reform and Consumer Protection Act was passed in 2010 to increase accountability and transparency in the financial industry and protect consumers from deceptive financial practices. Domestic inquiry A domestic inquiry typically follows a ‘show cause’ letter, which is sent to the employee requesting an explanation for the alleged misconduct. Domestic inquiry should be carried out as soon as possible following accusations of misconduct and all activities should be formalized and recorded in full. Legally it is important than the investigation be carried out objectively – the investigating officers, for example, should be unconnected to the incident, and the employee should be given full opportunity to state their own case and present evidence in their favor. Union representatives or colleagues should be allowed to sit in during the process if the employer requests their presence, although the employee can’t insist on legal representation. An employer may, on the grounds of misconduct inconsistent with the fulfillment of the express or implied conditions of his services, after due inquiry:    1. dismiss without notice the employee   2. downgrade the employee   3. impose any other lesser punishment as he deems just and fit, and where a punishment of suspension without wages is imposed, it shall not exceed a period of two weeks. March 2013.    v   t   e  Abuse      Types    Anti-social behaviour   Bullying   Child abuse     neglect     sexual     military   Cruelty to animals   Domestic abuse   Elder abuse   Gaslighting   Harassment   Humiliation   Incivility   Institutional abuse   Intimidation   Neglect   Persecution   Professional abuse   Proxy abuse   Psychological abuse   Physical abuse   Religious abuse   Sexual abuse   Stalking   Structural abuse   Verbal abuse   more...        Related topics    Abusive power and control   Child grooming   Complex post-traumatic stress disorder   Dehumanization   Denial   Destabilisation   Exaggeration   Isolation   Just-world hypothesis   Lying   Manipulation   Minimisation   Narcissism   Psychological projection   Psychological trauma   Psychopathy   Rationalization   Traumatic bonding   Victim blaming   Victim playing   Victimisation       *[c.]: circa
Legal	128	Mischief	31	 H. Brückner, Mischief (1874)  Mischief or malicious mischief is the specific name for different criminal offenses in a number of different jurisdictions. While the wrongful acts will often involve what is popularly described as vandalism, there can be a legal differentiation between the two. The etymology of the word comes from Old French meschief, which means "misfortune", from meschever, "to end badly". It does not require actual damage to property for the offence to be committed; financial damage consequential to the act is sufficient, unlike vandalism which requires actual damage to property to form the offence, the latter being defined by section 52 of the Criminal Law (Consolidation) (Scotland) Act 1995. ## United States  In United States criminal law, mischief is an offense against property that does not involve conversion. Common forms include vandalism, graffiti (which can result in additional penalties), or some other destruction or defacement of property other than arson. Governed by state law, criminal mischief is committed when a perpetrator, having no right to do so nor any reasonable ground to believe that he/she has such right, intentionally or recklessly damages property of another person, intentionally participates in the destruction of property of another person, or participates in the reckless damage or destruction of property of another person. ## Canada  The country's Criminal Code makes mischief a hybrid offence, punishable by up to and including life imprisonment if the mischief causes actual danger to human life.
Legal	129	Misappropriation	25	 Find sources: "Misappropriation" – news · newspapers · books · scholar · JSTOR (December 2009) (Learn how and when to remove this template message)      Intellectual property        Authors' rights   Copyright   Database right   Geographical indication   Indigenous intellectual property   Industrial design right   Integrated circuit layout design protection   Intellectual rights   Moral rights   Patent   Plant breeders' rights   Related rights   Supplementary protection certificate   Trade dress   Trade secret   Trademark   Utility model     Related topics        Abandonware   Copyright troll   Criticism of copyright   Bioprospecting   Cultural appropriation   Idea–expression distinction   Limitations and exceptions to copyright     Fair dealing     Fair use     Paraphrasing     Right to quote   Orphan work   Patent troll   Public domain   Outline of intellectual property     Outline of patents   Higher category: Property and Property law        v   t   e        In law, misappropriation is the unauthorized use of another's name, likeness, or identity without that person's permission, resulting in harm to that person. Another use of the word refers to intentional and illegal use of property or funds; it can particularly refer to when done by a public official. ## Criminal law  In criminal law, misappropriation is the intentional, illegal use of the property or funds of another person for one's own use or other unauthorized purpose, particularly by a public official, a trustee of a trust, an executor or administrator of a deceased person's estate or by any person with a responsibility to care for and protect another's assets (a fiduciary duty). Depending upon the jurisdiction and value of the property, misappropriation may be a felony, a crime punishable by a prison sentence. An investigator, scholar or reviewer can obtain novel ideas during the process of the exchange of ideas amongst colleagues and peers. This can include plagiarism of work or to make use of any information in breach of any duty of confidentiality associated with the review of manuscripts or grant applications. [citation needed]  ## Consequences of misappropriation  Misappropriation can have very serious consequences, including imprisonment, fines, probation, and a permanent criminal record. ## Defenses  Since misappropriation is considered a form of theft, arguments countering charges of theft can be modified and utilized against misappropriation, including:    Property did not belong to the plaintiff. Information which is available to everyone, such as facts in a news story, is considered public and thus cannot be owned by the plaintiff. The defendant did not “take” the plaintiff’s trade secrets if the defendant created the trade secrets independent of the plaintiff’s knowledge, resources and involvement. If the plaintiff had given the defendant permission to use the property for a purpose, then the defendant cannot be guilty of misuse if the defendant used the property for that purpose. ## Differences between misappropriation and embezzlement  Embezzlement is misappropriation when the property or funds involved have been lawfully entrusted to the embezzler. In circumstances where the funds are accessible to, but not entrusted to, the perpetrator, it is not embezzlement but can still be considered larceny, misappropriation, misapplication, or some other similar term. ## Examples of misappropriation  For an example, see §1803 of the Judicial Council of California's Civil Jury Instructions from 2013.
Legal	130	Merit (law)	17	 If it cannot be turned into a full encyclopedia article in the near future, consider moving it to Wiktionary. Check that Wiktionary does not have an article on this word or phrase, as verified using the search page. If Wiktionary has a definition already, change this tag to {{TWCleanup2}} or else consider a soft redirect to Wiktionary by replacing the text on this page with {{Wi}}. If Wiktionary does not have the definition yet, consider moving the whole article to Wiktionary by replacing this tag with the template {{Copy to Wiktionary}}. Merits, in law, are the inherent rights and wrongs of a legal case, absent of any emotional or technical bias.
Legal	131	Merism	63	 (September 2013) (Learn how and when to remove this template message)      In law, a merism is a figure of speech by which a single thing is referred to by a conventional phrase that enumerates several of its parts or lists several synonyms for the same thing. For example, to say that someone searched everywhere, an expression is that someone "searched high and low". The title of the tabletop role-playing game Dungeons & Dragons is also a merism and refers to its fantasy theme. Another example of a merism is the sword-and-sandal movie genre, a loose term for movies made until 1970 set in Classical antiquity. In biology, a merism is a repetition of similar parts in the structure of an organism (Bateson 1894). The phrase "lock, stock, and barrel" originally referred to the most conspicuous parts of a gun and has now come to refer to the whole of anything that has constituent parts. For example, in Genesis 1:1, when God creates "the heavens and the earth" (King James Version), the two parts combined indicate that God created the whole universe. Similarly, in Psalm 139, the psalmist declares that God knows "my downsitting and mine uprising" to indicate that God knows all the psalmist's actions. In addition, Genesis 1:5 uses "evening" and "morning" as a merism for "one day". ## Etymology  The term entered English in 1894 in the biological sense, but had appeared earlier in rhetorical contexts where it denoted "'synecdoche in which totality is expressed by contrasting parts' (such as high and low, young and old)". It derives from Modern Latin merismus, from Greek merismos 'a dividing or partitioning', ultimately from merizein 'to divide', from meros 'part, share'. ## Legal usage  See also: Legal doublet  Merisms frequently figure in the writing of lawyers, and are a hallmark of legal style. The two parts of the legal merism "Last Will and Testament" at one time referred to two documents, enforced in two separate courts: the will disposed of a decedent's real property while the testament disposed of chattels. It became customary to combine the instruments in a single dispositive document, and the name has continued long after the doctrines that required its use became obsolete in common law. A lawyer who writes a will typically includes a residuary clause that disposes of any property not covered by a prior section. The weight of tradition is such that the lawyer writing such a document will often phrase it something like this:  > I bequeath, convey, and devise the rest, residue, and remainder of my > property, whether real or personal, and wheresoever it may be situated, > to... Traditionally, a gift of real property was called a "devise" whereas a gift of other property was a "bequest". Nowadays, the words "bequeath" and "devise" are synonymous in most jurisdictions so that "I bequeath the rest of my property to ..." is enough in both law and logic to achieve the same result. Many deeds frequently contain a traditional clause that says that the grantee is "to have and to hold" the property conveyed; this usage goes back to the days in which the instruments were drawn up in Latin, and is sometimes called a "habendam et tenendam" clause. The use of legal merisms seldom if ever adds legal effect to the document that contains them, and frequently increases their reading difficulty. However, the weight of tradition and the fear that a deviation from the established formula might have unintended legal consequences makes lawyers reluctant to revise the traditional formulae, and their clients, seeing them, at least draw the satisfaction of knowing that their documents appear to be written by a lawyer. In some cases, the doubling (or even tripling) of constituent parts in these meristic constructions arose as a result of the transition of legal discourse from Latin to French, and then from French to English. During such periods, key terms were paired with synonyms from multiple languages in an attempt to prevent ambiguity and ensure hermeneutic consistency. ## Further reading    William Bateson, Materials For The Study Of Variation: Treated With Especial Regard To Discontinuity In The Origin Of Species (Macmillan and Co., 1894)   Bryan A. Garner, The Elements of Legal Style. ISBN 0-19-514162-8)   Calvert Watkins, How to Kill a Dragon: Aspects of Indo-European Poetics (Oxford, 2001.
Legal	132	Medical advice	40	   Medical advice is the provision of a formal professional opinion regarding what a specific individual should or should not do to restore or preserve health. A licensed health care professional can be held legally liable for the advice he or she gives to a patient. Patients adhere more closely to medical advice when the healthcare provider is friendly, doesn't interrupt the patient, or has good verbal communication skills. Patients are less likely to comply with medical advice if the advice is not what the patients expected, if the patients do not agree with the proposed treatment, if the patient is not confident in the provider's competence, or if the patient cannot understand what the provider says due to language barriers or overuse of medical jargon. Patients are also less likely to comply with medical advice if the healthcare provider seems disrespectful of the patient or appears to hold negative stereotypes of the patients' race, class, or other characteristics. ## See also    Physician   Against medical advice   Duty of care   Standard of care   Scope of practice   Medical direction   Legal advice  ## References    1.
Legal	133	McKenzie friend	58	       A McKenzie friend assists a litigant in person in a court of law in England and Wales, Northern Ireland, the Republic of Ireland, New Zealand, and Australia by prompting, taking notes and quietly giving advice. Although in many cases a McKenzie friend may be an actual friend, it is often somebody with knowledge of the area and the presumption is heavily in favour of admitting a McKenzie friend into court. He or she may be liable for any misleading advice given to the litigant in person[citation needed] but is not covered by professional indemnity insurance. Levine McKenzie, who was petitioning for divorce, had been legally aided but the legal aid had been withdrawn before the case went to court. However, one day before the hearing, Geoffrey Gordon & Co. sent the case to an Australian barrister in London, Ian Hanger, whose qualifications in law in Australia did not allow him to practise as a barrister in London. Hanger hoped to sit with his client to prompt him, take notes and suggest questions in cross-examination, thereby providing what quiet assistance he could from the bar table to a man representing himself. The trial judge ordered Hanger not to take any active part in the case (except to advise McKenzie during adjournments) and to sit in the public gallery of the court. The case went against McKenzie, who then appealed to the Court of Appeal on the basis that he had been denied representation. On 12 June 1970, the Court of Appeal ruled that the judge's intervention had deprived McKenzie of the assistance to which he was entitled and ordered a retrial. Ian Hanger AM QC, the original McKenzie friend, is now a Queen's Counsel (QC) at the Queensland Bar. ## In specific jurisdictions  ### Singapore  In September 2006, the Subordinate Courts of Singapore started a pilot project called the Lay Assistant Scheme in which persons, usually with some legal knowledge, attend hearings with litigants who are not represented by lawyers to advise them on non-legal issues and help them with administrative tasks. The scheme, a modification of the U.K.'s McKenzie friend system, is intended to assist litigants who are not eligible for legal aid as they have an annual salary exceeding S$10,000 but cannot afford a lawyer. Lay assistants are not allowed to act as lawyers and may not address the court; any breach of court rules may render them liable to a maximum fine of $1,000 or imprisonment of up to six months. Plans for introducing McKenzie friends in court proceedings were first announced by Chief Justice Chan Sek Keong in May 2006. Students from the Pro Bono Group of the Faculty of Law, National University of Singapore, have been participating in the scheme. ### England and Wales  In English courts, where a case is being heard in private, the use of a McKenzie friend has sometimes been contentious. This is a particular problem in family court hearings, where it has been held that the nature of the case is so confidential that no one other than the litigants and their professional legal representatives should be admitted to the court. A 2005 Court of Appeal case, In the matter of the children of Mr O'Connell, Mr Whelan and Mr Watson, clarified the law in this area. The result of the appeal has legitimised the use of McKenzie friends in the family court and allowed the litigant to disclose confidential court papers to the McKenzie friend. England and Wales allow fee charging McKenzie friends, who may charge for their services, including the giving of legal advice. The report stated, "They should be viewed as providing valuable support that improves access to justice in the large majority of cases." The first recorded use of McKenzie friends in Scotland was in April 2007 in the case TB & AM v. The Authority Reporter. The one major difference between England and Scotland is that in Scotland McKenzie friends are not permitted to receive remuneration.
Legal	134	Materiality (law)	26	 Evidence   Part of the law series   Types of evidence        Testimony   Documentary   Real (physical)   Digital   Exculpatory   Inculpatory   Demonstrative   Eyewitness identification   Genetic (DNA)   Lies     Relevance        Burden of proof   Laying a foundation   Materiality   Public policy exclusions   Spoliation   Character   Habit   Similar fact     Authentication        Chain of custody   Judicial notice   Best evidence rule   Self-authenticating document   Ancient document   Hague Evidence Convention     Witnesses        Competence   Privilege   Direct examination   Cross-examination   Redirect   Impeachment   Recorded recollection   Expert witness   Dead Man's Statute     Hearsay and exceptions        in English law   in United States law   Confessions   Business records   Excited utterance   Dying declaration   Party admission   Ancient document   Declaration against interest   Present sense impression   Res gestae   Learned treatise   Implied assertion     Other common law areas        Contract   Tort   Property   Wills, trusts and estates   Criminal law          v   t   e        Materiality is the significance of facts to the matter at hand. ## In the law of evidence  An item of evidence is said to be material if it has some logical connection to a fact of consequence to the outcome of a case. Materiality, along with probative value, is one of two characteristics that make a given item of evidence relevant. This largely depends on the elements of the cause of action the plaintiff seeks to prove, or that the prosecutor must prove in a criminal case to secure a conviction. ## In corporate and securities law  Within the context of corporate and securities law in the United States, a fact is defined as material if there is a substantial likelihood that a reasonable shareholder would consider it important in deciding how to vote their shares or invest their money. Materiality is particularly important in the context of securities law, because under the Securities Exchange Act of 1934, a company can be held civilly or criminally liable for false, misleading, or omitted statements of fact in proxy statements and other documents, if the fact in question is found by the court to have been material pursuant to Rule 10b-5. ## In contract law  In the law of contracts, a material term in a contract is a term or provision that concerns significant issues, such as subject matter, price, quantity, type of work to be done, and terms of payment or performance. ## In patent law  In United States patent law, information is material to patentability and therefore subject to the duty of disclosure if      (1) It establishes, by itself or in combination with other information, a prima facie case of unpatentability of a claim; or     (2) It refutes, or is inconsistent with, a position the applicant takes in:       (i) Opposing an argument of unpatentability relied on by the Office, or     (ii) Asserting an argument of patentability.
Legal	135	Material fact	18	   A fact, the suppression of which would reasonably result in a different decision  A material fact is a fact that a reasonable person would recognize as germane to a decision to be made, as distinguished from an insignificant, trivial, or unimportant detail. In other words, it is a fact, the suppression of which would reasonably result in a different decision. Falsification of a material fact that would cause a party to a contract to refrain from entering into the contract may be grounds for rescission. For example, misrepresentation of a material fact on an application for insurance may give an insurance company grounds to rescind an insurance policy.
Legal	136	Material adverse change	21	   In the fields of mergers and acquisitions and corporate finance, a material adverse change (abbreviated MAC), material adverse event (MAE), or material adverse effect (also MAE) is a change in circumstances that significantly reduces the value of a company. A contract to acquire, invest in, or lend money to a company often contains a  term that allows the acquirer, investor, or lender to cancel the transaction if a material adverse change occurs. Where an acquiring company uses its own stock as part of the consideration paid to acquire another company, or in a merger of two companies, the contract may provide that either party to the transaction can cancel it if a material adverse change significantly reduces the value of the other party. Large transactions often require a long period of time between the signing of a contract and completion of the transaction. For example, time may be required to obtain approval of the transaction by government agencies, shareholders, labor unions, lenders, or others. Contract terms that deal with material adverse changes are carefully negotiated by the parties and take into account the relevant circumstances of each party. When a party to a contract claims that a material adverse change had occurred and refuses to complete the transaction on that ground, the other party may disagree and litigation may ensue. One notable example of this was the planned acquisition of SLM Corporation (formerly known as Sallie Mae) by a group including Bank of America and JPMorgan Chase. In the United States, much of this litigation occurs in the Delaware Court of Chancery because many large American companies are organized under Delaware law. According to a precedent of that court, the party that seeks to avoid completion of a transaction must prove that a material adverse change as defined by the parties' contract has occurred. ## External links    2015 Annual MAC Survey from Nixon Peabody   2014 Annual MAC Survey from Nixon Peabody   2013 Annual MAC Survey from Nixon Peabody   2012 Annual MAC Survey from Nixon Peabody   American Bar Association: Revisiting the MAC Clause in Transaction Agreements   2011 Annual MAC Survey from Nixon Peabody   Several examples of MAC clauses   Accredited Home Lenders v. Lone Star Funds: A MAC Case Study   Drafting Material Adverse Change Clauses from McDermott Will & Emery       *[c.]: circa
Legal	137	Marital power	60	 Family law   Family      Marriage and other   equivalent or similar unions and status    Types of marriages   Prenuptial agreement   Cohabitation   Concubinage   Common-law marriage   Civil union   Domestic partnership        Validity of marriages    Void and Voidable marriages   Annulment   Marriage fraud        Dissolution of marriages    Divorce   Adultery   Grounds for divorce   No-fault divorce   Matrimonial Causes Act   Legal separation   Alimony   Parenting plan   Residence [UK (E.W. and NI)]   Parental rights   Custody Evaluator (U.S.)   Parenting coordinator (U.S.)        Other issues    Paternity   Legitimacy   Child custody   Legal guardian   Adoption   Child support   Filial responsibility   Contact & visitation   CAFCASS [UK (E.W.)] Grandparent visitation   U.N. Rights of the Child   Children's rights   Emancipation   Foster care   Ward   Parental child abduction        Private international law    Private international law   Divorce   Marriage   Hague Convention (adoption)   International child abduction   Hague Convention (child abduction)   Hague Convention (maintenance)        Family and criminal code   (or criminal law)    Paternity fraud   Bigamy   CPS (U.S.)   Child abuse   Domestic violence   Incest   Child selling          v   t   e        In civil law jurisdictions, marital power (Latin: potestas maritalis, Dutch: maritale macht, Afrikaans: maritale mag) was a doctrine in terms of which a wife was legally an incapax under the usufructory tutorship (tutela usufructuaria) of her husband. The marital power included the power of the husband to administer both his wife's separate property and their community property. A wife was not able to leave a will, enter into a contract, or sue or be sued, in her own name or without the permission of her husband. It is very similar to the doctrine of coverture in the English common law, as well as to the Head and Master law property laws. ## Historical origins  The marital power derives from the Germanic, and not the Roman, sources of the Roman-Dutch law. While in the earlier Roman law, a wife came under the manus (guardianship) of her husband, this was abandoned in the later Roman law and wives had legal independence. However, under the Germanic law as described by Johann Gottlieb Heineccius:  > The marital power and guardianship of the husband is the right of the > husband to rule over and defend the person of his wife, and to administer > her goods in such a way as to dispose of them at his own will, or at any > rate to prevent his wife from dealing with them except with his knowledge > and consent. When Dutch colonists settled at the Cape in the 17th century, they brought along the Roman-Dutch law, which managed to survive the British conquest in 1805. The spread of the Roman-Dutch law introduced the marital power doctrine so that it eventually formed part of the law of marriage in South Africa, Lesotho, Swaziland, Namibia, Botswana and Southern Rhodesia (as Zimbabwe was then known). ## 20th and 21st century restriction and abolition  Of the Southern African countries that apply Roman-Dutch law, every one except Swaziland has abolished the marital power. In Southern Rhodesia the marital power was abolished in 1928 by the Married Persons' Property Act, which also abolished community of property. However, the legal repeal of the specific doctrine of marital power does not necessarily grant married women the same legal rights as their husbands (or as unmarried women) as has notably been the case in France, where the legal subordination of the wife (primarily coming from the Napoleonic Code) was gradually abolished with women obtaining full equality in marriage only in the 1980s. In South Africa, the report of the Women's Legal Disabilities Commission in 1949 led to the enacting of the Matrimonial Affairs Act in 1953, which restricted but did not abolish the marital power. An amendment in 1988 abolished it prospectively for marriages of black people under the civil law, but not for marriages contracted under customary law. The marital power persisted, however, in the Transkei (which was nominally independent from 1976 to 1994) but it was held to be unconstitutional for civil marriages by the Transkei High Court in 1999. In 2000 the Recognition of Customary Marriages Act abolished the marital power for all marriages under customary law throughout South Africa. In Namibia the marital power was abolished in 1996 by the Married Persons Equality Act; in Botswana it was abolished in 2004 by the Abolition of Marital Power Act; and in Lesotho it was abolished in 2006 by the Married Persons Equality Act. In Swaziland, the marital power has recently been restricted, but not abolished (Sihlongonyane v Sihlongonyane (470/2013)  SZHC 144 (18 July 2013) ). Retrieved 2016-04-03.CS1 maint: archived copy as title (link) and the paternal authority of a man over his family was ended in 1970 (before that parental responsibilities belonged solely to the father who made all legal decisions concerning the children). Furthermore, it was only in 1985 that a legal reform abolished the stipulation that the husband had the sole power to administer the children's property.
Legal	138	Mandate (criminal law)	10	 Find sources: "Mandate" criminal law – news · newspapers · books · scholar · JSTOR (September 2011) (Learn how and when to remove this template message)      A criminal court may impose a "mandate" as part of a legal process on a person accused of a crime consisting of an obligation to engage in certain conditions or activities in exchange for suspension or reduction in penalty; such as, conditions of probation, conditional discharges, or other conditional sentences. For example, a defendant convicted of driving while intoxicated or drug possession may be mandated to engage in alcoholism or substance abuse rehabilitation. The term is paradoxical because acceptance of the "mandate" is a voluntary act by the defendant, who also has the option of serving what would most generally (though the relative weight is a matter determined by the individual's perspective and readiness to change) be viewed as a harsher alternative, such as incarceration. In this sense, the mandate is not truly mandatory, but is instead a type of legal fiction wherein the court assumes an illusion of power which, in actuality, is constrained by the defendant's free will. ## See also    Free will   Individual mandate   Legal fictions   Motivational interviewing  ## References    NYS Office of Court Administration, Office of Court Drug Treatment Programs, Recommended Practices for New York Adult Drug Treatment Courts   Office of the Special Narcotics Prosecutor for the City of New York, 2006 Annual Report, Bridget G. Brennan   State of New York, County of Allegany, Drug Treatment Court Contract (sample): "I have read and fully understand the above agreement and execute it on my own free will. No threat or promise of any kind has been made to me by anyone, except as set forth herein."
